DIA CERO,FECHA PRODUCCIÓN,ID PROGRAMA,PRECIO CURSO,FACTURACIÓN NETA,IMPORTE INSCRIPCIÓN,% INSCRIPCION,MEDIO PAGO PI,IMPORTE PENDIENTE PAGO,MEDIO PAGO IMPORTE PENDIENTE,NUMERO DE CUOTAS,FECHA 1ra CUOTA,FORMA DE PAGO,ASESOR,FECHA 1ra CUOTA ORIGINAL,FORMA DE PAGO ORIGINAL,TIPO PROGRAMA,NACIONALIDAD,PAÍS DE RESIDENCIA,AGRUPACION NACIONALIDAD,AGRUPACION PAÍS DE RESIDENCIA,MANTIENE MEDIO PAGO,DIFERENCIA PI vs. IMPORTE PTE,DIFERENCIA FECHA 1ra CUOTA - ORIGINAL,DIFERENCIA FECHA PRODUCCIÓN - 1ra CUOTA,% DTO,Moroso,% Impagado Actual Vdo,Importe Impagado Actual,Importe Cobrado
False,2023-11-21,700,7700.0,5072.95,760.94,0.1499995071900965,TARJETA,4312.01,TARJETA,15,2024-01-01,APLAZADO,Galo Rivadeneira,2024-01-01,APLAZADO,MST,El Salvador,El Salvador,VIP,VIP,True,True,0.0,41.0,0.34117532467532474,False,0.0,0.0,5073.299999999999
False,2023-11-21,900,13900.0,8506.8,850.7,0.10000235106032822,PAYBAY,7656.099999999999,LINK DE PAGO,16,2024-04-01,APLAZADO,Amanda Pedraza,2024-04-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,132.0,0.388,False,0.0,0.0,8506.7
False,2023-11-21,740,7500.0,4533.3,985.5,0.21739130434782608,PAYBAY,3547.8,LINK DE PAGO,1,2024-04-01,CONTADO DIAS,Carlos Henao,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,132.0,0.39556,False,0.0,0.0,4533.3
False,2023-11-22,700,7700.0,4753.29,713.0,0.15000136747389703,TRANSFERENCIA,4040.29,TRANSFERENCIA,1,2024-04-01,CONTADO DIAS,Maria Jacoste,2024-04-01,CONTADO DIAS,MST,Perú,Francia,PERÚ,EUR+US,True,True,0.0,131.0,0.38268961038961036,False,0.0,0.0,4753.3
False,2023-11-22,900,13900.0,8081.459999999999,808.15,0.1000004949600691,TARJETA,7273.3099999999995,TARJETA,17,2024-01-01,APLAZADO,Iván Canale,2024-01-01,APLAZADO,MBA,Honduras,Honduras,VIP,VIP,True,True,0.0,40.0,0.4186000000000001,True,0.058939266445577385,476.3,7604.900000000001
False,2023-11-22,400,7500.0,4681.12,936.22,0.19999914550364017,TARJETA,3744.8999999999996,TRANSFERENCIA,1,2023-12-07,CONTADO DIAS,Carlos Ruiz,2023-12-07,CONTADO DIAS,MST,España,España,ESPAÑA,ESPAÑA,False,False,0.0,15.0,0.37585066666666667,False,0.0,0.0,4681.1
False,2023-11-22,940,7500.0,5201.25,1040.25,0.2,TARJETA,4161.0,TARJETA,12,2024-04-01,APLAZADO,Venecia Pedriquez,2024-04-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,131.0,0.3065,True,0.6000230689376754,3121.2000000000007,2080.6
False,2023-11-22,770,7500.0,4681.12,4681.12,1.0,TRANSFERENCIA,0.0,SIN IMPORTE PTE,0,,EFECTIVO,Montserrat Ruiz,,EFECTIVO,MST,España,España,ESPAÑA,ESPAÑA,False,False,0.0,0.0,0.37585066666666667,False,0.0,0.0,4681.1
False,2023-11-22,840,7500.0,4694.129999999999,938.83,0.2000008521280834,PAYBAY,3755.2999999999993,LINK DE PAGO,1,2024-03-01,CONTADO DIAS,Julia Puente,2024-03-01,CONTADO DIAS,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,100.0,0.3741160000000001,False,0.0,0.0,4694.0
False,2023-11-22,630,7500.0,5062.8,1012.5,0.19998814885043847,PAYBAY,4050.3,TARJETA,15,2024-01-01,APLAZADO,Nicolás Uriburu,2024-01-01,APLAZADO,MST,El Salvador,El Salvador,VIP,VIP,False,False,0.0,40.0,0.32496,False,0.0,0.0,5062.5
False,2023-11-22,770,7500.0,4809.37,577.0,0.11997413382625999,PAYBAY,4232.37,TARJETA,14,2024-02-01,APLAZADO,María José Ocaña,2024-02-01,APLAZADO,MST,República Dominicana,República Dominicana,R. LATAM,R. LATAM,False,False,0.0,71.0,0.35875066666666666,False,0.0,0.0,4809.200000000001
False,2023-11-22,900,13900.0,8081.459999999999,808.15,0.1000004949600691,TARJETA,7273.3099999999995,TARJETA,17,2024-01-01,APLAZADO,Silvia Campos,2024-01-01,APLAZADO,MBA,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,40.0,0.4186000000000001,False,0.0,0.0,4457.499999999999
False,2023-11-23,940,7500.0,4941.19,592.94,0.11999943333488494,PAYBAY,4348.25,LINK DE PAGO,15,2024-01-01,APLAZADO,Marylia Pereira,2024-01-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,39.0,0.34117466666666674,False,0.0,0.0,4941.4
False,2023-11-23,130,7500.0,4681.12,665.21,0.14210488088320744,TARJETA,4015.91,TRANSFERENCIA,12,2024-04-01,APLAZADO,Paola Suárez,2024-02-18,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,43.0,130.0,0.37585066666666667,False,0.0,0.0,4681.599999999999
False,2023-11-23,930,7700.0,5266.8,1053.36,0.19999999999999998,TARJETA,4213.4400000000005,TARJETA,12,2024-04-01,APLAZADO,Venecia Pedriquez,2024-04-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,130.0,0.31599999999999995,True,0.19241285030758717,1013.4,4253.4
False,2023-11-23,780,7700.0,4805.95,720.89,0.14999947981148368,TPVF,4085.06,LINK DE PAGO,16,2024-01-01,APLAZADO,Gabriela de Cordova,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,39.0,0.3758506493506494,True,0.26562207378737746,1276.5,3529.2000000000007
False,2023-11-23,700,7700.0,4740.12,948.0,0.19999493683704211,PAYBAY,3792.12,TARJETA,15,2024-01-01,APLAZADO,Ligia Rodríguez,2024-01-01,APLAZADO,MST,República Dominicana,República Dominicana,R. LATAM,R. LATAM,False,False,0.0,39.0,0.38439999999999996,False,0.0,0.0,4739.4
False,2023-11-23,940,7500.0,5343.75,801.56,0.14999953216374268,PAYBAY,4542.1900000000005,LINK DE PAGO,15,2024-01-01,APLAZADO,Nicolás Uriburu,2024-01-01,APLAZADO,MST,Venezuela,Colombia,R. LATAM,COLOMBIA,False,False,0.0,39.0,0.2875,True,0.4255773045398406,2274.2,3069.6
False,2023-11-23,900,13900.0,9382.5,938.25,0.1,TARJETA,8444.25,TARJETA,17,2024-01-01,APLAZADO,Nicolás Uriburu,2024-01-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,39.0,0.32499999999999996,False,0.0,0.0,9382.1
False,2023-11-23,950,7500.0,5201.25,1040.0,0.19995193463109828,PAYBAY,4161.25,LINK DE PAGO,12,2024-04-01,APLAZADO,Germán Castro,2024-04-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,130.0,0.3065,False,0.0,0.0,5201.400000000001
False,2023-11-23,130,7500.0,5201.25,1040.25,0.2,TARJETA,4161.0,TARJETA,15,2024-01-01,APLAZADO,Silvia Campos,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,39.0,0.3065,False,0.0,0.0,5201.2
False,2023-11-23,600,7500.0,4941.19,741.18,0.15000030357059738,TARJETA,4200.009999999999,TARJETA,15,2024-01-01,APLAZADO,Patricia Yukiko,2024-01-01,APLAZADO,MST,Paraguay,Paraguay,R. LATAM,R. LATAM,True,True,0.0,39.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-23,940,7500.0,4681.07,780.19,0.1666691589743371,TARJETA,3900.8799999999997,TARJETA,1,2024-01-01,CONTADO DIAS,Marylia Pereira,2024-01-01,APLAZADO,MST,Guatemala,Guatemala,R. LATAM,R. LATAM,True,True,0.0,39.0,0.3758573333333334,False,0.0,0.0,4681.1
False,2023-11-23,990,13900.0,7677.39,1151.61,0.15000019537889828,TARJETA,6525.780000000001,TARJETA,1,2023-12-01,CONTADO DIAS,Laura Parra,2023-12-01,CONTADO DIAS,MBA,Chile,Chile,CHILE,CHILE,True,True,0.0,8.0,0.4476697841726619,False,0.0,0.0,7677.4
False,2023-11-24,220,7500.0,4941.19,988.24,0.2000004047607965,TARJETA,3952.95,TARJETA,12,2024-04-01,APLAZADO,Germán Castro,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,129.0,0.34117466666666674,False,0.0,0.0,4941.0
False,2023-11-24,930,7700.0,4503.110000000001,692.55,0.1537937114571929,PAYBAY,3810.5600000000004,LINK DE PAGO,15,2024-01-01,APLAZADO,Angie Tique,2024-01-01,APLAZADO,MST,México,Chile,MÉXICO,CHILE,False,False,0.0,38.0,0.41518051948051937,False,0.0,0.0,4502.6
False,2023-11-24,100,7500.0,4941.19,741.18,0.15000030357059738,PAYBAY,4200.009999999999,LINK DE PAGO,15,2024-01-01,APLAZADO,Martha Sandoval,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,38.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-24,110,7500.0,4681.12,936.23,0.20000128174453977,PAYBAY,3744.89,LINK DE PAGO,1,2023-12-01,CONTADO DIAS,Carlos Paolini,2023-12-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,7.0,0.37585066666666667,False,0.0,0.0,4681.099999999999
False,2023-11-24,140,7500.0,5415.0,812.25,0.15,PAYBAY,4602.75,TARJETA,1,2024-04-01,CONTADO DIAS,Nicolás Uriburu,2024-04-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,129.0,0.278,False,0.0,0.0,5415.0
False,2023-11-24,930,7700.0,5266.8,790.02,0.15,TARJETA,4476.780000000001,TARJETA,15,2024-01-01,APLAZADO,Julia Puente,2024-01-01,APLAZADO,MST,Panamá,Panamá,VIP,VIP,True,True,0.0,38.0,0.31599999999999995,False,0.0,0.0,5266.1
False,2023-11-24,600,7500.0,5201.25,780.19,0.15000048065368904,TRANSFERENCIA,4421.0599999999995,LINK DE PAGO,15,2024-01-01,APLAZADO,Germán Castro,2024-01-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,38.0,0.3065,False,0.0,0.0,5200.699999999999
False,2023-11-24,990,13900.0,9771.7,1465.76,0.15000051168169304,TARJETA,8305.94,TARJETA,14,2024-04-01,APLAZADO,Iván Canale,2024-04-01,APLAZADO,MBA,España,Kenia,ESPAÑA,AFR/ASIA,True,True,0.0,129.0,0.29699999999999993,False,0.0,0.0,9772.0
False,2023-11-24,100,7500.0,4809.37,721.41,0.15000093567348738,TARJETA,4087.96,TARJETA,15,2024-01-01,APLAZADO,Iván Canale,2024-01-01,APLAZADO,MST,Panamá,Panamá,VIP,VIP,True,True,0.0,38.0,0.35875066666666666,False,0.0,0.0,5258.9
False,2023-11-24,700,7700.0,5003.46,600.42,0.12000095933613938,TARJETA,4403.04,TARJETA,15,2024-01-01,APLAZADO,Cindy Navarro,2024-01-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,38.0,0.35019999999999996,False,0.0,0.0,5002.9
False,2023-11-24,600,7500.0,4927.5,985.5,0.2,TARJETA,3942.0,TARJETA,14,2024-04-01,APLAZADO,Carlos Ruiz,2024-04-01,APLAZADO,MST,El Salvador,El Salvador,VIP,VIP,True,True,0.0,129.0,0.34299999999999997,False,0.0,0.0,4927.9
False,2023-11-24,940,7500.0,4941.19,988.24,0.2000004047607965,TARJETA,3952.95,TARJETA,12,2024-04-01,APLAZADO,Carlos Vazquez,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,129.0,0.34117466666666674,False,0.0,0.0,4941.0
False,2023-11-24,110,7500.0,4941.19,741.18,0.15000030357059738,TARJETA,4200.009999999999,TARJETA,15,2024-01-01,APLAZADO,Alexandra Pérez,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,38.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-24,400,7500.0,5194.12,1038.82,0.19999922989842359,TARJETA,4155.3,TARJETA,12,2024-04-01,APLAZADO,Mery Chapler,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,129.0,0.30745066666666665,False,0.0,0.0,5194.300000000001
False,2023-11-24,730,7500.0,4941.19,1040.25,0.21052620927347462,TARJETA,3900.9399999999996,TARJETA,1,2024-05-03,CONTADO DIAS,Cindy Navarro,2024-03-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,63.0,161.0,0.34117466666666674,False,0.0,0.0,4941.200000000001
False,2023-11-24,400,7500.0,4941.19,988.24,0.2000004047607965,PAYBAY,3952.95,LINK DE PAGO,15,2024-01-01,APLAZADO,Daniela Cabello,2024-01-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,38.0,0.34117466666666674,False,0.0,0.0,4940.7
False,2023-11-27,700,7700.0,4805.95,720.89,0.14999947981148368,TARJETA,4085.06,TARJETA,1,2024-01-01,CONTADO DIAS,Marylia Pereira,2024-01-01,CONTADO DIAS,MST,Puerto Rico,Puerto Rico,VIP,VIP,True,True,0.0,35.0,0.3758506493506494,False,0.0,0.0,4806.0
False,2023-11-27,700,7700.0,4000.0,1011.78,0.252945,TPVF,2988.2200000000003,LINK DE PAGO,13,2024-06-01,APLAZADO,Angélica Gonçalves,2024-01-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,152.0,187.0,0.48051948051948057,True,0.7470816147981503,2988.7000000000007,1011.8
False,2023-11-27,702,7500.0,4421.0599999999995,884.2,0.19999728571880954,PAYBAY,3536.8599999999997,TRANSFERENCIA,1,2023-12-11,CONTADO DIAS,Paula García,2023-12-11,CONTADO DIAS,MST,Italia,Países Bajos,EUR+US,EUR+US,False,False,0.0,14.0,0.4105253333333334,False,0.0,0.0,4421.1
False,2023-11-27,110,7500.0,5201.25,780.2,0.1500024032684451,PAYBAY,4421.05,LINK DE PAGO,12,2024-03-01,APLAZADO,Flor Rodríguez,2024-03-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,95.0,0.3065,False,0.0,0.0,5201.1
False,2023-11-27,930,7700.0,4740.120000000001,711.02,0.15000042193024646,TARJETA,4029.100000000001,TARJETA,15,2024-01-01,APLAZADO,Alexandra Pérez,2024-01-01,APLAZADO,MST,Honduras,Honduras,VIP,VIP,True,True,0.0,35.0,0.38439999999999985,False,0.0,0.0,4740.0
False,2023-11-27,700,7700.0,5266.8,1053.36,0.19999999999999998,PAYBAY,4213.4400000000005,TARJETA,12,2024-04-01,APLAZADO,Ibrahim Abajtour,2024-04-01,APLAZADO,MST,Uruguay,Uruguay,VIP,VIP,False,False,0.0,126.0,0.31599999999999995,False,0.0,0.0,5266.6
False,2023-11-27,720,7700.0,4678.05,701.66,0.149989846196599,TRANSFERENCIA,3976.3900000000003,TARJETA,15,2024-01-01,APLAZADO,Angélica Gonçalves,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,35.0,0.3924610389610389,False,0.0,0.0,4678.0
False,2023-11-27,760,7500.0,4941.19,741.18,0.15000030357059738,TARJETA,4200.009999999999,TARJETA,16,2023-12-01,APLAZADO,Camilo Balzano,2023-12-01,APLAZADO,MST,Nicaragua,Nicaragua,R. LATAM,R. LATAM,True,True,0.0,4.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-27,720,7700.0,4740.12,948.02,0.19999915613950703,TARJETA,3792.1,TARJETA,1,2023-12-01,CONTADO DIAS,Cindy Navarro,2023-12-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,4.0,0.38439999999999996,False,0.0,0.0,4740.1
False,2023-11-27,930,7700.0,4740.120000000001,948.02,0.19999915613950697,TARJETA,3792.100000000001,LINK DE PAGO,1,2024-01-01,CONTADO DIAS,Julia Puente,2024-01-01,CONTADO DIAS,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,35.0,0.38439999999999985,False,0.0,0.0,1706.5
False,2023-11-27,930,7700.0,4740.120000000001,948.02,0.19999915613950697,TARJETA,3792.100000000001,LINK DE PAGO,1,2024-01-01,CONTADO DIAS,Julia Puente,2024-01-01,CONTADO DIAS,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,35.0,0.38439999999999985,False,0.0,0.0,3033.6000000000004
False,2023-11-27,100,7500.0,4681.12,936.2,0.19999487302184094,TPVF,3744.92,TARJETA,12,2024-04-01,APLAZADO,Carlos Henao,2024-04-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,126.0,0.37585066666666667,False,0.0,0.0,4681.2
False,2023-11-27,600,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,TARJETA,15,2024-01-01,APLAZADO,Alejandro Paz,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,35.0,0.37585066666666667,False,0.0,0.0,4681.700000000002
False,2023-11-27,900,13900.0,8166.529999999999,816.68,0.10000330617777686,PAYBAY,7349.8499999999985,LINK DE PAGO,17,2024-01-01,APLAZADO,Angie Tique,2024-01-01,APLAZADO,MBA,Paraguay,Paraguay,R. LATAM,R. LATAM,False,False,0.0,35.0,0.41247985611510796,False,0.0,0.0,9121.299999999997
False,2023-11-27,130,7500.0,4681.12,702.17,0.1500004272481799,TARJETA,3978.95,TARJETA,15,2024-01-01,APLAZADO,Erika Gutierrez,2024-01-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,True,True,0.0,35.0,0.37585066666666667,True,0.11333489971591512,530.6,4151.100000000001
False,2023-11-27,700,7700.0,5003.46,790.0,0.15789073960819114,PAYBAY,4213.46,TARJETA,1,2024-04-01,CONTADO DIAS,Ligia Rodríguez,2024-01-01,APLAZADO,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,91.0,126.0,0.35019999999999996,False,0.0,0.0,5003.4
False,2023-11-27,220,7500.0,5201.25,1040.25,0.2,TARJETA,4161.0,LINK DE PAGO,15,2024-01-01,APLAZADO,Gonzalo Agüero,2024-01-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,35.0,0.3065,False,0.0,0.0,5201.2
False,2023-11-27,840,7500.0,4213.01,936.22,0.22222116728894542,TARJETA,3276.79,TARJETA,1,2024-04-01,CONTADO DIAS,Vanesa Fernández,2024-04-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,True,True,0.0,126.0,0.4382653333333333,False,0.0,0.0,4213.0
False,2023-11-27,200,7500.0,4941.19,741.18,0.15000030357059738,TARJETA,4200.009999999999,TARJETA,16,2023-12-01,APLAZADO,Laura Parra,2023-12-01,APLAZADO,MST,El Salvador,El Salvador,VIP,VIP,True,True,0.0,4.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-27,720,7700.0,4740.120000000001,948.02,0.19999915613950697,TARJETA,3792.100000000001,TARJETA,1,2023-12-01,CONTADO DIAS,Laura Parra,2023-12-01,CONTADO DIAS,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,4.0,0.38439999999999985,False,0.0,0.0,4740.1
False,2023-11-27,780,7700.0,4805.95,576.71,0.1199991676983739,PAYBAY,4229.24,LINK DE PAGO,15,2024-01-01,APLAZADO,Alberto Viloria ,2024-01-01,APLAZADO,MST,Uruguay,Uruguay,VIP,VIP,False,False,0.0,35.0,0.3758506493506494,False,0.0,0.0,4805.2
False,2023-11-27,770,7500.0,5023.12,753.5,0.15000637054261098,PAYBAY,4269.62,LINK DE PAGO,15,2024-01-01,APLAZADO,Alberto Viloria ,2024-01-01,APLAZADO,MST,El Salvador,El Salvador,VIP,VIP,False,False,0.0,35.0,0.3302506666666667,True,0.6799864611953969,3415.2999999999993,1607.2999999999997
False,2023-11-27,900,13900.0,7656.119999999999,1148.4,0.14999764893967182,PAYBAY,6507.719999999999,TARJETA,18,2024-01-01,APLAZADO,Amanda Pedraza,2024-01-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,35.0,0.44920000000000004,False,0.0,0.0,7655.4
False,2023-11-27,730,7500.0,4941.19,741.18,0.15000030357059738,TRANSFERENCIA,4200.009999999999,LINK DE PAGO,12,2024-04-01,APLAZADO,Daniela Cabello,2024-04-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,126.0,0.34117466666666674,False,0.0,0.0,4941.2
False,2023-11-27,990,13900.0,8506.8,850.68,0.1,PAYBAY,7656.119999999999,LINK DE PAGO,16,2024-04-01,APLAZADO,Viviana Cubas,2024-04-01,APLAZADO,MBA,Colombia,Colombia,COLOMBIA,COLOMBIA,False,False,0.0,126.0,0.388,True,0.8940360230188585,7177.5,850.7
False,2023-11-27,700,7700.0,4871.790000000001,740.64,0.15202625728941516,PAYBAY,4131.150000000001,LINK DE PAGO,13,2024-03-01,APLAZADO,Víctor Feliz,2024-03-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,False,False,0.0,95.0,0.36729999999999985,False,0.0,0.0,4872.000000000001
False,2023-11-27,720,7700.0,4562.65,720.89,0.15799809321337382,PAYBAY,3841.7599999999998,TARJETA,1,2023-12-01,CONTADO DIAS,Patricia Yukiko,2023-12-01,CONTADO DIAS,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,4.0,0.407448051948052,False,0.0,0.0,4565.7
False,2023-11-27,950,7500.0,5076.56,1015.31,0.1999996060324314,TARJETA,4061.2500000000005,TARJETA,12,2024-04-01,APLAZADO,Helena Reyes,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,126.0,0.32312533333333326,False,0.0,0.0,5076.7
False,2023-11-27,700,7700.0,5003.46,1000.69,0.1999996002766086,TRANSFERENCIA,4002.77,TRANSFERENCIA,12,2024-05-01,APLAZADO,Montserrat Ruiz,2024-03-01,CONTADO DIAS,MST,España,España,ESPAÑA,ESPAÑA,True,True,61.0,156.0,0.35019999999999996,False,0.0,0.0,5003.5
False,2023-11-27,780,7700.0,4740.12,720.89,0.15208264769668278,PAYBAY,4019.23,LINK DE PAGO,13,2024-03-01,APLAZADO,Víctor Feliz,2024-03-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,False,False,0.0,95.0,0.38439999999999996,True,0.3163980557687388,618.4,1336.1
False,2023-11-27,930,7700.0,4503.11,702.16,0.15592779212588634,TRANSFERENCIA,3800.95,LINK DE PAGO,15,2024-02-01,APLAZADO,Angie Tique,2024-02-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,False,False,0.0,66.0,0.4151805194805195,False,0.0,0.0,4503.100000000001
False,2023-11-27,780,7700.0,5266.8,790.02,0.15,PAYBAY,4476.780000000001,TARJETA,15,2024-01-01,APLAZADO,Alberto Viloria ,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,False,False,0.0,35.0,0.31599999999999995,False,0.0,0.0,5266.1
False,2023-11-27,700,7700.0,5339.95,961.19,0.17999981273232898,TPVF,4378.76,TARJETA,14,2024-02-01,APLAZADO,Mery Chapler,2024-02-01,APLAZADO,MST,República Dominicana,Puerto Rico,R. LATAM,VIP,False,False,0.0,66.0,0.3065,False,0.0,0.0,5340.4000000000015
False,2023-11-27,700,7700.0,5266.8,750.52,0.1425001898686109,PAYBAY,4516.280000000001,LINK DE PAGO,12,2024-04-01,APLAZADO,Alberto Viloria ,2024-04-01,CONTADO DIAS,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,126.0,0.31599999999999995,False,0.0,0.0,5267.2
False,2023-11-27,700,7700.0,5211.94,781.0,0.149848233095546,PAYBAY,4430.94,LINK DE PAGO,15,2024-01-01,APLAZADO,Víctor Feliz,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,False,False,0.0,35.0,0.32312467532467537,False,0.0,0.0,5211.900000000001
False,2023-11-27,940,7500.0,5076.56,711.48,0.14015002285011896,PAYBAY,4365.08,LINK DE PAGO,12,2024-04-01,APLAZADO,Víctor Feliz,2024-04-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,126.0,0.32312533333333326,True,0.48787598242953095,2476.8,2599.9
False,2023-11-27,700,7700.0,5211.94,781.0,0.149848233095546,PAYBAY,4430.94,LINK DE PAGO,13,2024-04-01,APLAZADO,Víctor Feliz,2024-04-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,False,False,0.0,126.0,0.32312467532467537,False,0.0,0.0,5211.500000000001
False,2023-11-27,740,7500.0,5076.56,609.2,0.12000252139243897,PAYBAY,4467.360000000001,LINK DE PAGO,15,2024-01-01,APLAZADO,María José Ocaña,2024-01-01,APLAZADO,MST,República Dominicana,República Dominicana,R. LATAM,R. LATAM,False,False,0.0,35.0,0.32312533333333326,False,0.0,0.0,5076.300000000001
False,2023-11-27,770,7500.0,5076.56,761.48,0.1499992120648628,PAYBAY,4315.08,LINK DE PAGO,15,2024-01-01,APLAZADO,Alberto Viloria ,2024-01-01,APLAZADO,MST,Ecuador,Ecuador,ECUADOR,ECUADOR,False,False,0.0,35.0,0.32312533333333326,True,0.8500265910299593,4315.499999999999,761.4
False,2023-11-28,780,7700.0,4490.64,673.6,0.15000089074163148,TARJETA,3817.0400000000004,TARJETA,1,2023-12-01,CONTADO DIAS,Paola Suárez,2023-12-01,CONTADO DIAS,MST,Colombia,Colombia,COLOMBIA,COLOMBIA,True,True,0.0,3.0,0.41679999999999995,False,0.0,0.0,4490.6
False,2023-11-28,100,7500.0,4941.19,1976.48,0.400000809521593,TARJETA,2964.7099999999996,TARJETA,15,2024-01-01,APLAZADO,Angélica Gonçalves,2024-01-01,APLAZADO,MST,Costa Rica,Costa Rica,COSTA RICA,COSTA RICA,True,True,0.0,34.0,0.34117466666666674,False,0.0,0.0,4941.899999999998
False,2023-11-28,700,7700.0,5413.1,1082.62,0.19999999999999996,TARJETA,4330.4800000000005,TARJETA,12,2024-04-01,APLAZADO,Daylin Perez,2024-04-01,APLAZADO,MST,Chile,Chile,CHILE,CHILE,True,True,0.0,125.0,0.29699999999999993,False,0.0,0.0,5413.4
False,2023-11-29,930,7700.0,4740.12,4740.12,1.0,BANCO SABADELL,0.0,SIN IMPORTE PTE,0,,EFECTIVO,Vanesa Fernández,,EFECTIVO,MST,España,España,ESPAÑA,ESPAÑA,False,False,0.0,0.0,0.38439999999999996,False,0.0,0.0,4740.099999999999
False,2023-11-29,140,7500.0,4681.12,702.17,0.1500004272481799,TPVF,3978.95,LINK DE PAGO,15,2024-01-01,APLAZADO,Paola Suárez,2024-01-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,33.0,0.37585066666666667,True,0.8030846887268648,2863.7999999999997,702.2
False,2023-11-29,930,7700.0,5266.8,790.02,0.15,PAYBAY,4476.780000000001,LINK DE PAGO,15,2024-01-01,APLAZADO,Alejandro Steinberg,2024-01-01,APLAZADO,MST,México,México,MÉXICO,MÉXICO,False,False,0.0,33.0,0.31599999999999995,True,0.4533543474545696,2387.5,2878.8
